file,project,version,loc,lloc,sloc,comments,multi,blank,cyclo,wmc,η1,η2,N1,N2,η,N,N_hat,V,D,E,T,B,cbo,lcom,DIT,rfc,ComplexMethod
numpy\distutils\command\build_scripts.py,numpy-1.23.0,1.23.0,49.0,37.0,36.0,3.0,2.0,8.0,16.0,16.0,2.0,6.0,5.0,7.0,8.0,12.0,17.51,36.0,1.167,42.0,2.333,0.012,9.0,2.0,1.0,9.0,0
numpy\distutils\command\build_src.py,numpy-1.23.0,1.23.0,773.0,591.0,638.0,39.0,8.0,96.0,185.0,185.0,12.0,221.0,150.0,271.0,233.0,421.0,1764.146,3310.822,7.357,24359.263,1353.292,1.103607,64.0,5.0,0.0,68.0,1
numpy\distutils\command\config.py,numpy-1.23.0,1.23.0,517.0,299.0,387.0,45.0,33.0,51.0,99.0,99.0,15.0,99.0,65.0,128.0,114.0,193.0,714.91,1318.748,9.697,12787.857,710.437,0.439583,39.0,9.0,1.0,49.0,1
numpy\distutils\command\config_compiler.py,numpy-1.23.0,1.23.0,126.0,92.0,98.0,4.0,7.0,17.0,39.0,39.0,6.0,15.0,15.0,26.0,21.0,41.0,74.113,180.085,5.2,936.442,52.025,0.060028,18.0,3.0,1.0,7.0,0
numpy\distutils\command\develop.py,numpy-1.23.0,1.23.0,15.0,8.0,7.0,2.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0
numpy\distutils\command\egg_info.py,numpy-1.23.0,1.23.0,25.0,11.0,17.0,3.0,0.0,5.0,5.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,5.0,1.0,1.0,5.0,0
numpy\distutils\command\install.py,numpy-1.23.0,1.23.0,79.0,45.0,48.0,17.0,4.0,10.0,17.0,17.0,6.0,18.0,10.0,19.0,24.0,29.0,90.568,132.964,3.167,421.052,23.392,0.044321,7.0,3.0,1.0,12.0,0
numpy\distutils\command\install_clib.py,numpy-1.23.0,1.23.0,40.0,30.0,30.0,2.0,0.0,8.0,10.0,10.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,6.34,0.5,3.17,0.176,0.002113,7.0,2.0,1.0,12.0,0
numpy\distutils\command\install_data.py,numpy-1.23.0,1.23.0,24.0,10.0,14.0,5.0,0.0,5.0,6.0,6.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,2.0,2.0,1.0,5.0,0
numpy\distutils\command\install_headers.py,numpy-1.23.0,1.23.0,25.0,21.0,21.0,1.0,0.0,3.0,13.0,13.0,3.0,7.0,4.0,7.0,10.0,11.0,24.406,36.541,1.5,54.812,3.045,0.01218,3.0,1.0,1.0,8.0,0
numpy\distutils\command\sdist.py,numpy-1.23.0,1.23.0,27.0,22.0,20.0,0.0,0.0,7.0,13.0,13.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,6.0,1.0,1.0,6.0,0
numpy\distutils\command\__init__.py,numpy-1.23.0,1.23.0,41.0,10.0,30.0,1.0,4.0,7.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,0.0,0.0,0.0,0.0,0
numpy\distutils\fcompiler\absoft.py,numpy-1.23.0,1.23.0,156.0,104.0,115.0,20.0,0.0,23.0,36.0,36.0,8.0,47.0,26.0,52.0,55.0,78.0,285.066,450.946,4.426,1995.676,110.871,0.150315,7.0,6.0,1.0,23.0,0
numpy\distutils\fcompiler\arm.py,numpy-1.23.0,1.23.0,73.0,46.0,52.0,1.0,0.0,20.0,10.0,10.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.862,0.00517,7.0,8.0,1.0,13.0,0
numpy\distutils\fcompiler\compaq.py,numpy-1.23.0,1.23.0,120.0,80.0,97.0,6.0,0.0,19.0,16.0,16.0,6.0,24.0,13.0,24.0,30.0,37.0,125.549,181.555,3.0,544.665,30.259,0.060518,8.0,5.0,1.0,5.0,0
numpy\distutils\fcompiler\environment.py,numpy-1.23.0,1.23.0,88.0,73.0,74.0,3.0,0.0,11.0,30.0,30.0,7.0,24.0,15.0,29.0,31.0,44.0,129.691,217.985,4.229,921.893,51.216,0.072662,8.0,1.0,0.0,15.0,0
numpy\distutils\fcompiler\fujitsu.py,numpy-1.23.0,1.23.0,46.0,26.0,32.0,2.0,5.0,7.0,6.0,6.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,1.0,4.0,1.0,4.0,0
numpy\distutils\fcompiler\g95.py,numpy-1.23.0,1.23.0,42.0,22.0,29.0,6.0,0.0,7.0,5.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,1.0,3.0,1.0,3.0,0
numpy\distutils\fcompiler\gnu.py,numpy-1.23.0,1.23.0,549.0,375.0,414.0,59.0,7.0,66.0,127.0,127.0,14.0,162.0,101.0,192.0,176.0,293.0,1242.359,2185.613,8.296,18132.497,1007.361,0.728538,48.0,10.0,2.0,50.0,1
numpy\distutils\fcompiler\hpux.py,numpy-1.23.0,1.23.0,41.0,27.0,34.0,4.0,0.0,5.0,7.0,7.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.862,0.00517,2.0,5.0,1.0,6.0,0
numpy\distutils\fcompiler\ibm.py,numpy-1.23.0,1.23.0,97.0,73.0,79.0,6.0,0.0,12.0,27.0,27.0,6.0,20.0,12.0,24.0,26.0,36.0,101.948,169.216,3.6,609.177,33.843,0.056405,17.0,5.0,1.0,21.0,0
numpy\distutils\fcompiler\intel.py,numpy-1.23.0,1.23.0,211.0,112.0,152.0,14.0,0.0,53.0,36.0,36.0,7.0,18.0,13.0,26.0,25.0,39.0,94.71,181.11,5.056,915.614,50.867,0.06037,21.0,7.0,3.0,11.0,0
numpy\distutils\fcompiler\lahey.py,numpy-1.23.0,1.23.0,45.0,30.0,37.0,2.0,0.0,8.0,7.0,7.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,2.0,4.0,1.0,8.0,0
numpy\distutils\fcompiler\mips.py,numpy-1.23.0,1.23.0,54.0,46.0,48.0,2.0,0.0,6.0,18.0,18.0,4.0,12.0,7.0,14.0,16.0,21.0,51.02,84.0,2.333,196.0,10.889,0.028,5.0,5.0,1.0,13.0,0
numpy\distutils\fcompiler\nag.py,numpy-1.23.0,1.23.0,87.0,57.0,73.0,0.0,0.0,14.0,25.0,25.0,4.0,10.0,7.0,14.0,14.0,21.0,41.219,79.954,2.8,223.872,12.437,0.026651,10.0,4.0,2.0,6.0,0
numpy\distutils\fcompiler\none.py,numpy-1.23.0,1.23.0,28.0,14.0,21.0,0.0,0.0,7.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,1.0,1.0,1.0,1.0,0
numpy\distutils\fcompiler\nv.py,numpy-1.23.0,1.23.0,53.0,28.0,34.0,0.0,6.0,13.0,7.0,7.0,3.0,6.0,3.0,6.0,9.0,9.0,20.265,28.529,1.5,42.794,2.377,0.00951,2.0,5.0,1.0,5.0,0
numpy\distutils\fcompiler\pathf95.py,numpy-1.23.0,1.23.0,33.0,20.0,27.0,1.0,0.0,6.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,1.0,2.0,1.0,2.0,0
numpy\distutils\fcompiler\pg.py,numpy-1.23.0,1.23.0,128.0,76.0,96.0,3.0,0.0,30.0,18.0,18.0,4.0,10.0,6.0,12.0,14.0,18.0,41.219,68.532,2.4,164.478,9.138,0.022844,9.0,8.0,1.0,13.0,0
numpy\distutils\fcompiler\sun.py,numpy-1.23.0,1.23.0,51.0,34.0,42.0,2.0,0.0,7.0,9.0,9.0,4.0,8.0,4.0,8.0,12.0,12.0,32.0,43.02,2.0,86.039,4.78,0.01434,5.0,5.0,1.0,8.0,0
numpy\distutils\fcompiler\vast.py,numpy-1.23.0,1.23.0,52.0,33.0,41.0,4.0,0.0,9.0,5.0,5.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.862,0.00517,3.0,3.0,1.0,8.0,0
numpy\distutils\fcompiler\__init__.py,numpy-1.23.0,1.23.0,1024.0,644.0,721.0,67.0,99.0,131.0,169.0,169.0,14.0,255.0,161.0,303.0,269.0,464.0,2091.863,3745.159,8.318,31150.907,1730.606,1.248386,49.0,15.0,1.0,77.0,1
numpy\distutils\tests\test_build_ext.py,numpy-1.23.0,1.23.0,72.0,30.0,51.0,8.0,4.0,8.0,5.0,5.0,5.0,14.0,12.0,23.0,19.0,35.0,64.913,148.677,4.107,610.64,33.924,0.049559,0.0,0.0,0.0,0.0,0
numpy\distutils\tests\test_ccompiler_opt.py,numpy-1.23.0,1.23.0,808.0,284.0,718.0,52.0,12.0,41.0,117.0,117.0,13.0,145.0,97.0,176.0,158.0,273.0,1089.193,1993.932,7.89,15731.437,873.969,0.664644,26.0,4.0,1.0,50.0,1
numpy\distutils\tests\test_ccompiler_opt_conf.py,numpy-1.23.0,1.23.0,176.0,115.0,147.0,0.0,3.0,26.0,58.0,58.0,11.0,61.0,41.0,73.0,72.0,114.0,399.829,703.371,6.582,4629.568,257.198,0.234457,25.0,7.0,2.0,20.0,0
numpy\distutils\tests\test_exec_command.py,numpy-1.23.0,1.23.0,214.0,144.0,154.0,15.0,0.0,42.0,32.0,32.0,5.0,50.0,53.0,106.0,55.0,159.0,293.802,919.236,5.3,4871.952,270.664,0.306412,18.0,2.0,0.0,12.0,0
numpy\distutils\tests\test_fcompiler.py,numpy-1.23.0,1.23.0,43.0,26.0,33.0,0.0,0.0,10.0,4.0,4.0,3.0,7.0,5.0,10.0,10.0,15.0,24.406,49.829,2.143,106.776,5.932,0.01661,0.0,0.0,0.0,0.0,0
numpy\distutils\tests\test_fcompiler_gnu.py,numpy-1.23.0,1.23.0,55.0,26.0,48.0,0.0,0.0,7.0,14.0,14.0,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.863,1.0,39.863,2.215,0.013288,4.0,2.0,0.0,4.0,0
numpy\distutils\tests\test_fcompiler_intel.py,numpy-1.23.0,1.23.0,30.0,16.0,24.0,0.0,0.0,6.0,10.0,10.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.932,0.5,6.966,0.387,0.004644,4.0,1.0,0.0,3.0,0
numpy\distutils\tests\test_fcompiler_nagfor.py,numpy-1.23.0,1.23.0,22.0,9.0,20.0,0.0,0.0,2.0,5.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,2.0,1.0,0.0,3.0,0
numpy\distutils\tests\test_from_template.py,numpy-1.23.0,1.23.0,44.0,13.0,31.0,0.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
numpy\distutils\tests\test_log.py,numpy-1.23.0,1.23.0,34.0,24.0,24.0,4.0,0.0,10.0,6.0,6.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,0.0,0.0,0.0,0.0,0
numpy\distutils\tests\test_mingw32ccompiler.py,numpy-1.23.0,1.23.0,42.0,27.0,29.0,4.0,3.0,6.0,7.0,7.0,5.0,11.0,8.0,16.0,16.0,24.0,49.663,96.0,3.636,349.091,19.394,0.032,0.0,0.0,0.0,0.0,0
numpy\distutils\tests\test_misc_util.py,numpy-1.23.0,1.23.0,82.0,56.0,64.0,3.0,0.0,15.0,25.0,25.0,3.0,8.0,4.0,8.0,11.0,12.0,28.755,41.513,1.5,62.27,3.459,0.013838,17.0,3.0,0.0,3.0,0
numpy\distutils\tests\test_npy_pkg_config.py,numpy-1.23.0,1.23.0,84.0,49.0,69.0,0.0,0.0,15.0,8.0,8.0,1.0,36.0,18.0,36.0,37.0,54.0,186.117,281.31,0.5,140.655,7.814,0.09377,8.0,2.0,0.0,6.0,0
numpy\distutils\tests\test_shell_utils.py,numpy-1.23.0,1.23.0,76.0,36.0,55.0,3.0,6.0,13.0,10.0,10.0,3.0,9.0,6.0,12.0,12.0,18.0,33.284,64.529,2.0,129.059,7.17,0.02151,0.0,0.0,0.0,0.0,0
numpy\distutils\tests\test_system_info.py,numpy-1.23.0,1.23.0,324.0,200.0,242.0,27.0,8.0,44.0,41.0,41.0,6.0,24.0,15.0,29.0,30.0,44.0,125.549,215.903,3.625,782.649,43.481,0.071968,27.0,2.0,2.0,36.0,0
numpy\distutils\tests\__init__.py,numpy-1.23.0,1.23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
numpy\core\code_generators\genapi.py,numpy-1.23.0,1.23.0,522.0,339.0,405.0,23.0,28.0,66.0,115.0,115.0,10.0,90.0,60.0,116.0,100.0,176.0,617.486,1169.319,6.444,7535.609,418.645,0.389773,18.0,2.0,1.0,16.0,1
numpy\core\code_generators\generate_numpy_api.py,numpy-1.23.0,1.23.0,236.0,73.0,184.0,6.0,0.0,46.0,12.0,12.0,7.0,21.0,14.0,26.0,28.0,40.0,111.89,192.294,4.333,833.275,46.293,0.064098,0.0,0.0,0.0,0.0,0
numpy\core\code_generators\generate_ufunc_api.py,numpy-1.23.0,1.23.0,193.0,54.0,153.0,5.0,0.0,35.0,8.0,8.0,4.0,17.0,11.0,20.0,21.0,31.0,77.487,136.162,2.353,320.381,17.799,0.045387,0.0,0.0,0.0,0.0,0
numpy\core\code_generators\generate_umath.py,numpy-1.23.0,1.23.0,1247.0,267.0,1102.0,42.0,63.0,51.0,77.0,77.0,10.0,114.0,102.0,202.0,124.0,304.0,812.169,2114.076,8.86,18729.969,1040.554,0.704692,7.0,1.0,0.0,4.0,0
numpy\core\code_generators\generate_umath_doc.py,numpy-1.23.0,1.23.0,30.0,21.0,24.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
numpy\core\code_generators\numpy_api.py,numpy-1.23.0,1.23.0,427.0,17.0,394.0,28.0,11.0,14.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,0.0,0.0,0.0,0.0,0
numpy\core\code_generators\ufunc_docstrings.py,numpy-1.23.0,1.23.0,4202.0,107.0,3325.0,3.0,9.0,867.0,10.0,10.0,6.0,16.0,10.0,20.0,22.0,30.0,79.51,133.783,3.75,501.686,27.871,0.044594,0.0,0.0,0.0,0.0,0
numpy\core\code_generators\__init__.py,numpy-1.23.0,1.23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
numpy\core\tests\test_abc.py,numpy-1.23.0,1.23.0,54.0,33.0,45.0,0.0,0.0,9.0,12.0,12.0,1.0,4.0,4.0,4.0,5.0,8.0,8.0,18.575,0.5,9.288,0.516,0.006192,6.0,5.0,0.0,6.0,0
numpy\core\tests\test_api.py,numpy-1.23.0,1.23.0,606.0,412.0,433.0,71.0,9.0,93.0,48.0,48.0,11.0,86.0,91.0,160.0,97.0,251.0,590.713,1656.578,10.233,16951.032,941.724,0.552193,0.0,0.0,0.0,0.0,0
numpy\core\tests\test_argparse.py,numpy-1.23.0,1.23.0,62.0,30.0,34.0,3.0,10.0,15.0,5.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,0.0,0.0,0.0,0.0,0
numpy\core\tests\test_arraymethod.py,numpy-1.23.0,1.23.0,94.0,43.0,65.0,22.0,4.0,17.0,17.0,17.0,4.0,7.0,4.0,8.0,11.0,12.0,27.651,41.513,2.286,94.887,5.272,0.013838,17.0,3.0,0.0,8.0,0
numpy\core\tests\test_arrayprint.py,numpy-1.23.0,1.23.0,967.0,512.0,769.0,57.0,0.0,143.0,72.0,72.0,9.0,73.0,54.0,87.0,82.0,141.0,480.387,896.415,5.363,4807.485,267.083,0.298805,46.0,19.0,0.0,40.0,0
numpy\core\tests\test_array_coercion.py,numpy-1.23.0,1.23.0,767.0,462.0,470.0,139.0,31.0,133.0,140.0,140.0,10.0,126.0,81.0,161.0,136.0,242.0,912.357,1715.166,6.389,10958.005,608.778,0.571722,54.0,11.0,1.0,25.0,1
numpy\core\tests\test_array_interface.py,numpy-1.23.0,1.23.0,216.0,59.0,135.0,24.0,10.0,47.0,6.0,6.0,4.0,15.0,11.0,19.0,19.0,30.0,66.603,127.438,2.533,322.842,17.936,0.042479,0.0,1.0,0.0,3.0,0
numpy\core\tests\test_casting_unittests.py,numpy-1.23.0,1.23.0,811.0,474.0,583.0,94.0,31.0,135.0,218.0,218.0,19.0,247.0,192.0,359.0,266.0,551.0,2043.957,4438.461,13.808,61284.899,3404.717,1.479487,53.0,15.0,0.0,44.0,1
numpy\core\tests\test_conversion_utils.py,numpy-1.23.0,1.23.0,208.0,158.0,147.0,7.0,6.0,41.0,79.0,79.0,5.0,39.0,23.0,46.0,44.0,69.0,217.74,376.701,2.949,1110.784,61.71,0.125567,33.0,2.0,1.0,14.0,0
numpy\core\tests\test_cpu_dispatcher.py,numpy-1.23.0,1.23.0,42.0,27.0,30.0,6.0,3.0,5.0,7.0,7.0,5.0,11.0,12.0,22.0,16.0,34.0,49.663,136.0,5.0,680.0,37.778,0.045333,0.0,0.0,0.0,0.0,0
numpy\core\tests\test_cpu_features.py,numpy-1.23.0,1.23.0,185.0,104.0,164.0,6.0,0.0,19.0,46.0,46.0,7.0,36.0,25.0,40.0,43.0,65.0,205.769,352.707,3.889,1371.639,76.202,0.117569,30.0,4.0,1.0,18.0,0
numpy\core\tests\test_custom_dtypes.py,numpy-1.23.0,1.23.0,201.0,130.0,132.0,25.0,4.0,42.0,40.0,40.0,6.0,58.0,39.0,69.0,64.0,108.0,355.273,648.0,3.569,2312.69,128.483,0.216,18.0,8.0,0.0,36.0,0
numpy\core\tests\test_cython.py,numpy-1.23.0,1.23.0,134.0,76.0,88.0,10.0,0.0,36.0,30.0,30.0,6.0,24.0,18.0,28.0,30.0,46.0,125.549,225.717,3.5,790.009,43.889,0.075239,0.0,0.0,0.0,0.0,0
numpy\core\tests\test_datetime.py,numpy-1.23.0,1.23.0,2528.0,1270.0,1978.0,342.0,9.0,260.0,139.0,139.0,14.0,478.0,479.0,852.0,492.0,1331.0,4307.917,11902.487,12.477,148507.178,8250.399,3.967496,52.0,94.0,0.0,168.0,1
numpy\core\tests\test_defchararray.py,numpy-1.23.0,1.23.0,673.0,433.0,518.0,8.0,0.0,143.0,102.0,102.0,12.0,82.0,89.0,143.0,94.0,232.0,564.339,1520.665,10.463,15911.344,883.964,0.506888,58.0,8.0,1.0,55.0,1
numpy\core\tests\test_deprecations.py,numpy-1.23.0,1.23.0,1240.0,805.0,783.0,134.0,81.0,252.0,233.0,233.0,12.0,77.0,50.0,91.0,89.0,141.0,525.562,913.078,7.091,6474.556,359.698,0.304359,229.0,16.0,2.0,40.0,1
numpy\core\tests\test_dlpack.py,numpy-1.23.0,1.23.0,123.0,92.0,95.0,0.0,0.0,28.0,26.0,26.0,2.0,18.0,10.0,20.0,20.0,30.0,77.059,129.658,1.111,144.064,8.004,0.043219,9.0,15.0,0.0,35.0,0
numpy\core\tests\test_dtype.py,numpy-1.23.0,1.23.0,1767.0,1019.0,1329.0,144.0,41.0,252.0,300.0,300.0,17.0,223.0,158.0,296.0,240.0,454.0,1809.088,3589.728,11.283,40501.15,2250.064,1.196576,159.0,19.0,0.0,38.0,1
numpy\core\tests\test_einsum.py,numpy-1.23.0,1.23.0,1134.0,717.0,800.0,157.0,0.0,186.0,120.0,120.0,13.0,99.0,138.0,262.0,112.0,400.0,704.412,2722.942,17.202,46840.103,2602.228,0.907647,29.0,18.0,0.0,73.0,1
numpy\core\tests\test_errstate.py,numpy-1.23.0,1.23.0,59.0,40.0,42.0,9.0,0.0,8.0,6.0,6.0,3.0,15.0,11.0,19.0,18.0,30.0,63.358,125.098,1.9,237.686,13.205,0.041699,5.0,5.0,0.0,10.0,0
numpy\core\tests\test_extint128.py,numpy-1.23.0,1.23.0,219.0,147.0,166.0,4.0,4.0,46.0,50.0,50.0,17.0,128.0,101.0,178.0,145.0,279.0,965.487,2003.195,11.82,23678.387,1315.466,0.667732,0.0,0.0,0.0,0.0,0
numpy\core\tests\test_function_base.py,numpy-1.23.0,1.23.0,409.0,303.0,314.0,17.0,8.0,71.0,70.0,70.0,12.0,138.0,172.0,269.0,150.0,441.0,1023.996,3187.909,11.696,37284.675,2071.371,1.062636,51.0,15.0,1.0,16.0,0
numpy\core\tests\test_getlimits.py,numpy-1.23.0,1.23.0,145.0,98.0,109.0,11.0,2.0,22.0,55.0,55.0,7.0,36.0,22.0,42.0,43.0,64.0,205.769,347.281,4.083,1418.064,78.781,0.11576,33.0,2.0,0.0,4.0,0
numpy\core\tests\test_half.py,numpy-1.23.0,1.23.0,554.0,383.0,389.0,74.0,4.0,92.0,43.0,43.0,20.0,236.0,298.0,454.0,256.0,752.0,1946.742,6016.0,19.237,115731.525,6429.529,2.005333,7.0,13.0,0.0,84.0,0
numpy\core\tests\test_hashtable.py,numpy-1.23.0,1.23.0,30.0,19.0,19.0,4.0,0.0,7.0,4.0,4.0,2.0,4.0,3.0,4.0,6.0,7.0,10.0,18.095,1.0,18.095,1.005,0.006032,0.0,0.0,0.0,0.0,0
numpy\core\tests\test_indexerrors.py,numpy-1.23.0,1.23.0,133.0,136.0,103.0,2.0,0.0,23.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,14.0,0
numpy\core\tests\test_indexing.py,numpy-1.23.0,1.23.0,1417.0,963.0,904.0,244.0,68.0,217.0,187.0,187.0,17.0,223.0,213.0,368.0,240.0,581.0,1809.088,4593.903,14.027,64438.251,3579.903,1.531301,102.0,43.0,1.0,68.0,1
numpy\core\tests\test_item_selection.py,numpy-1.23.0,1.23.0,86.0,64.0,67.0,9.0,0.0,10.0,25.0,25.0,7.0,17.0,16.0,28.0,24.0,44.0,89.138,201.738,5.765,1162.962,64.609,0.067246,16.0,5.0,0.0,17.0,0
numpy\core\tests\test_limited_api.py,numpy-1.23.0,1.23.0,41.0,15.0,32.0,2.0,0.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,5.0,9.0,8.0,20.897,0.75,15.673,0.871,0.006966,0.0,0.0,0.0,0.0,0
numpy\core\tests\test_longdouble.py,numpy-1.23.0,1.23.0,370.0,223.0,253.0,33.0,4.0,81.0,46.0,46.0,12.0,87.0,52.0,97.0,99.0,149.0,603.556,987.774,6.69,6607.868,367.104,0.329258,15.0,7.0,1.0,14.0,0
numpy\core\tests\test_machar.py,numpy-1.23.0,1.23.0,30.0,19.0,16.0,5.0,4.0,4.0,7.0,7.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,6.0,2.0,0.0,3.0,0
numpy\core\tests\test_memmap.py,numpy-1.23.0,1.23.0,215.0,166.0,169.0,14.0,0.0,33.0,31.0,31.0,7.0,31.0,31.0,60.0,38.0,91.0,173.232,477.561,6.774,3235.093,179.727,0.159187,10.0,1.0,1.0,31.0,0
numpy\core\tests\test_mem_overlap.py,numpy-1.23.0,1.23.0,931.0,625.0,630.0,70.0,7.0,226.0,139.0,139.0,19.0,269.0,256.0,471.0,288.0,727.0,2251.934,5939.535,16.634,98797.217,5488.734,1.979845,29.0,12.0,0.0,35.0,1
numpy\core\tests\test_mem_policy.py,numpy-1.23.0,1.23.0,423.0,155.0,339.0,29.0,5.0,53.0,60.0,60.0,5.0,66.0,44.0,87.0,71.0,131.0,410.54,805.617,3.295,2654.874,147.493,0.268539,0.0,0.0,0.0,0.0,0
numpy\core\tests\test_nditer.py,numpy-1.23.0,1.23.0,3280.0,2026.0,2467.0,440.0,8.0,383.0,326.0,326.0,21.0,428.0,439.0,734.0,449.0,1173.0,3833.587,10334.801,18.007,186098.85,10338.825,3.444934,6.0,8.0,0.0,14.0,1
numpy\core\tests\test_numeric.py,numpy-1.23.0,1.23.0,3594.0,2556.0,2766.0,303.0,24.0,527.0,513.0,513.0,24.0,864.0,849.0,1390.0,888.0,2239.0,8538.262,21929.697,19.306,423364.986,23520.277,7.309899,266.0,27.0,1.0,101.0,1
numpy\core\tests\test_numerictypes.py,numpy-1.23.0,1.23.0,561.0,345.0,388.0,54.0,0.0,97.0,143.0,143.0,12.0,129.0,85.0,146.0,141.0,231.0,947.468,1649.236,6.791,11199.466,622.193,0.549745,67.0,6.0,1.0,8.0,1
numpy\core\tests\test_overrides.py,numpy-1.23.0,1.23.0,585.0,394.0,416.0,18.0,0.0,147.0,75.0,75.0,9.0,51.0,30.0,58.0,60.0,88.0,317.823,519.806,5.118,2660.186,147.788,0.173269,79.0,7.0,1.0,21.0,0
numpy\core\tests\test_print.py,numpy-1.23.0,1.23.0,200.0,97.0,134.0,6.0,15.0,41.0,27.0,27.0,5.0,41.0,46.0,71.0,46.0,117.0,231.269,646.257,4.329,2797.819,155.434,0.215419,5.0,3.0,1.0,6.0,0
numpy\core\tests\test_protocols.py,numpy-1.23.0,1.23.0,44.0,30.0,30.0,2.0,0.0,12.0,4.0,4.0,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,0.0,1.0,0.0,2.0,0
numpy\core\tests\test_records.py,numpy-1.23.0,1.23.0,520.0,362.0,399.0,40.0,0.0,81.0,64.0,64.0,8.0,56.0,39.0,73.0,64.0,112.0,349.212,672.0,5.214,3504.0,194.667,0.224,39.0,19.0,0.0,38.0,0
numpy\core\tests\test_regression.py,numpy-1.23.0,1.23.0,2557.0,1719.0,1791.0,389.0,0.0,393.0,368.0,368.0,22.0,472.0,386.0,715.0,494.0,1101.0,4290.715,9852.152,16.663,164167.75,9120.431,3.284051,32.0,273.0,0.0,424.0,1
numpy\core\tests\test_scalarbuffer.py,numpy-1.23.0,1.23.0,153.0,86.0,112.0,13.0,3.0,26.0,16.0,16.0,4.0,14.0,8.0,16.0,18.0,24.0,61.303,100.078,2.286,228.75,12.708,0.033359,16.0,7.0,0.0,19.0,0
numpy\core\tests\test_scalarinherit.py,numpy-1.23.0,1.23.0,98.0,71.0,70.0,6.0,2.0,20.0,22.0,22.0,4.0,43.0,28.0,56.0,47.0,84.0,241.329,466.585,2.605,1215.292,67.516,0.155528,34.0,3.0,2.0,5.0,0
numpy\core\tests\test_scalarmath.py,numpy-1.23.0,1.23.0,1040.0,682.0,763.0,113.0,14.0,156.0,249.0,249.0,23.0,371.0,321.0,554.0,394.0,875.0,3270.629,7544.295,17.173,129554.463,7197.47,2.514765,115.0,10.0,1.0,27.0,1
numpy\core\tests\test_scalarprint.py,numpy-1.23.0,1.23.0,382.0,172.0,284.0,54.0,2.0,42.0,19.0,19.0,6.0,31.0,21.0,37.0,37.0,58.0,169.09,302.148,3.581,1081.886,60.105,0.100716,28.0,10.0,0.0,29.0,0
numpy\core\tests\test_scalar_ctors.py,numpy-1.23.0,1.23.0,115.0,82.0,81.0,6.0,3.0,23.0,29.0,29.0,3.0,13.0,13.0,20.0,16.0,33.0,52.861,132.0,2.308,304.615,16.923,0.044,11.0,4.0,0.0,11.0,0
